name,url
,https://urbansportsclub.com/de/venues/elisabethhalle
,https://urbansportsclub.com/de/venues/egobox
,https://urbansportsclub.com/de/venues/wof-3-aachen-west
,https://urbansportsclub.com/de/venues/wof-1-aachen-zentrum
,https://urbansportsclub.com/de/venues/diehalle
,https://urbansportsclub.com/de/venues/freibad-hangeweiher
,https://urbansportsclub.com/de/venues/tivoli-sports-1
,https://urbansportsclub.com/de/venues/vitaler-lifestyle-ic
,https://urbansportsclub.com/de/venues/intuition-creative-studio
,https://urbansportsclub.com/de/venues/juicy-gym-kohlscheid
,https://urbansportsclub.com/de/venues/kampfkunstzentrum-shouraki
,https://urbansportsclub.com/de/venues/your-bootcamp-kubiz-alsdorf
,https://urbansportsclub.com/de/venues/superfly-air-sports-aachen
,https://urbansportsclub.com/de/venues/boltzcamp
,https://urbansportsclub.com/de/venues/rurbad-dren
,https://urbansportsclub.com/de/venues/dynamic-health-fitness
,https://urbansportsclub.com/de/venues/derby-arena
,https://urbansportsclub.com/de/venues/yogaworx-schanz-ltticherstrae
,https://urbansportsclub.com/de/venues/andres-boulder-club
,https://urbansportsclub.com/de/venues/crossfit-kupferstadt
,https://urbansportsclub.com/de/venues/wof-4-aachen-brand
,https://urbansportsclub.com/de/venues/premium-fitness-club
,https://urbansportsclub.com/de/venues/joysira-yoga-dance-fitness
,https://urbansportsclub.com/de/venues/aquana-sauna-und-freizeitbad-wurselen
,https://urbansportsclub.com/de/venues/am-vogeldriesch-linnich
,https://urbansportsclub.com/de/venues/fit-fight-arena-ug-eschweiler
,https://urbansportsclub.com/de/venues/fit-premium
,https://urbansportsclub.com/de/venues/freizeitbad-baesweiler
,https://urbansportsclub.com/de/venues/schwimmhalle-sud-1
,https://urbansportsclub.com/de/venues/warung-yoga-aachen
,https://urbansportsclub.com/de/venues/inmotion-fitness-and-more
,https://urbansportsclub.com/de/venues/fitness-und-wellness-loft-vettweiss
